PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
AC,197422,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Granda, Carmen C.",20211105,20211105,1,12.72,,La lengua que heredamos : curso de español para bilingües / Sarah Marqués.,"Marqués, Sarah, 1929-",9780471297468,order group: GROUP5; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,196701,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988621742,,,20211016,20211015,1,22.95,,English hours / Ferran Soldevila ; translated by Alan Yates.,"Soldevila, Ferran, 1894-1971, author.",9781916293922,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194265,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Infante, Catherine V.",20210623,20210623,1,70.00,,"ARTS OF ENCOUNTER : christians, muslims, and the power of images in early modern spain.","INFANTE, CATHERINE.",9781487509309,order group: GROUP5; library note: Hold   due 3/22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197602,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Ewing, Sophia Grace",20211119,20211119,1,116.80,,Queer Korea / Todd A. Henry.,,9781478002901 (hardc,order group: GROUP1; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194454,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Brenneis, Sara J.",20210712,20210712,1,20.89,,Canciones del poblado y del exilio / Agnès Agboton.,"Agboton, Agnès.",9788483303733,order group: GROUP2; library note: Rush SPAN 310/ F'21 prepaid / vendor refunded - can't supply; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194467,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Schneider, David E.",20210712,20210712,1,91.70,,The Chevalier de Saint-Georges : virtuoso of the sword and the bow / by Gabriel Banat.,"Banat, Gabriel.",9781576471098,order group: GROUP5; library note: Hold / VC - reordered; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194460,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Sitze, Adam",20210712,20210712,1,59.00,,Academic freedom now : why colleges should be worried.,,,order group: GROUP5; library note: Hold prepaid; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194929,ACH,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Hunter-Parker, Hannah E.",20210813,20210813,1,20.00,,Die Klage / Hartmann von Aue ; herausgegeben von Kurt Gärtner.,"Hartmann, von Aue, active 12th century, author.",,order group: GROUP5; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195410,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Guilford, Joshua M.",20210902,20210902,1,12.69,,Rio Grande / a Republic production ; Herbert J. Yates presents an Argosy production ; screenplay by,,9786314725303,order group: GROUP2; library note: Rush ENGL 487/ F'21 F'21 screen 10/31; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,195096,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988157405,,,20210825,20210824,1,34.95,,"Ethnicity, race and inequality in the UK : state of the nation / edited by Bridget Byrne, Claire Ale","Byrne, Bridget, author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195224,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988157639,,,20210825,20210824,1,28.00,,How to be a dictator : the cult of personality in the twentieth century / Frank Dikötter.,"Dikötter, Frank, author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195231,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988157646,,,20210825,20210824,1,23.95,,To those Gods beyond : preceded by Literature as deception / Giorgio Manganelli ; translated and int,"Manganelli, Giorgio, author.",9781900565813,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195889,ACREIMBURSE,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Ying, Lei",20210921,20210921,1,19.00,,Home is not here / Wang Gungwu.,"Wang, Gungwu, author.",9789814722926,order group: GROUP5; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195491,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988311788,,,20210910,20210909,1,27.95,,An American marriage : the untold story of Abraham Lincoln and Mary Todd / Michael Burlingame.,"Burlingame, Michael, 1941-, author.",9781643137346,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195339,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988215212,,,20210901,20210831,1,49.99,,Stars with stripes : the essential partnership between the European Union and the United States / An,"Gardner, Anthony L. (Anthony Luzzato), author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195730,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Hastie, Amelie E.",20210915,20210915,1,18.00,,"No home movie / Syndicat des Distributeurs Indépendants ; Paradise Films, Liaison Cinématographiqu",,,order group: GROUP2; library note: Rush  ENGL 480/ FAMS 411/ F'21 digitize / stream mid Sept; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,195362,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988215236,,,20210901,20210831,1,32.99,,Queenship in early modern Europe / Charles Beem.,"Beem, Charles, author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195376,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988215250,,,20210901,20210831,1,29.99,,A house in the mountains : the women who liberated Italy from fascism / Caroline Moorehead.,"Moorehead, Caroline, author.",9780062686350,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194549,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Rogowski, Christian",20210720,20210720,1,60.95,,Black magic woman : gender and the occult in Weimar Germany / Barbara Hales.,"Hales, Barbara, 1962-, author.",,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195475,ACCUP,ongoing,Pending,true,AC,20210910,20991231,0,Purchase,P,,,,20210910,20210910,1,1300.00,,Cambridge Shakespeare.,,,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,197342,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988764108,,,20211102,20211101,1,99.00,,Recoding the boys' club : the experiences and future of women in political technology / Daniel Kreis,"Kreiss, Daniel, author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197475,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988874303,,,20211112,20211111,1,115.00,,Imagining Ireland's pasts : early modern Ireland through the centuries / Nicholas Canny.,"Canny, Nicholas P., author.",9780198808961,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198343,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Alos, Maryanne",20220215,20220215,1,26.99,,"Let the record show : a political history of ACT UP New York, 1987-1993 / Sarah Schulman.","Schulman, Sarah, 1958-, author.",9780374185138,order group: GROUP5; library note: Rush - 1st: scanning for E-reserves. 2nd: HOLD for Sara L. Smith (R&I).; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197195,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Muhammad, Bilal A.",20211025,20211025,1,9.96,,Avengers. Endgame / Marvel Studios presents ; directed by Anthony and Joe Russo ; screenplay by Chri,,0786936863727,order group: GROUP5; library note: Hold; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,197250,ACYE,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Smith, Sara",20211101,20211101,1,129.00,,A reference grammar of the Onondaga language / Hanni Woodbury.,"Woodbury, Hanni, author.",,fund name: F-EBK-2022; vendor note: 1SU,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197505,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988874333,,,20211112,20211111,1,29.95,,"Rethinking suicide : why prevention fails, and how we can do better / Craig J. Bryan.","Bryan, Craig J., author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197508,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988874336,,,20211112,20211111,1,100.00,,Authoritarianism and the evolution of West European electoral politics / Erik R. Tillman.,"Tillman, Erik R., author.",9780192896223,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197519,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988874347,,,20211112,20211111,1,75.00,,"TEXT WARS : communication, censorship, freedom and responsibility.",,9780199499076,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,194566,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,C,99987968009,,,20210724,20210723,1,70.00,,Secular power Europe and Islam : identity and foreign policy / Sarah Wolff.,"Wolff, Sarah, author.",9780472132539,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197539,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99988874367,,,20211112,20211111,1,40.00,,"Mark Twain : preacher, prophet, and social philosopher / Gary Scott Smith.","Smith, Gary Scott, author.",9780192894922,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,195516,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988311813,,,20210910,20210909,1,45.00,,Bonds of salvation : how Christianity inspired and limited American abolitionism / Ben Wright.,"Wright, Ben, 1983-, author.",,"library note: Kelly, James R.; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197254,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988763840,,,20211102,20211101,1,80.00,,The great upheaval : women and nation in postwar Nigeria / Judith A. Byfield.,"Byfield, Judith A. (Judith Ann-Marie) author.",,"library note: Kumbier, Alana; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197256,ACYBP,one-time,Pending,true,AC,0,0,0,Purchase,,99988763842,,,20211102,20211101,1,20.00,,Little blue encyclopedia : (for Vivian) / Hazel Jane Plante.,"Plante, Hazel Jane, 1972- author.",9780994047199,"library note: Kumbier, Alana; fund name: F-GEN-2022",Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197646,ACYE,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Doherty, Blake E.",20211123,20211123,1,88.95,,"History of the Caribbean : plantations, trade, and war in the Atlantic world / Frank Moya Pons.","Moya Pons, Frank, 1944-",,fund name: F-EBK-2022; vendor note: 1SU,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197412,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Doherty, Blake E.",20211103,20211103,1,16.00,,"The urgency of now / Bruno Råberg, Jason Robinson, Bob Weiner.","Råberg, Bruno.",,library note: Rush  Faculty display; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,Audio CD,,,pending,pending
AC,197635,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Tawa, Wako",20211122,20211122,1,15.99,,"Fukai kawa, dīpu ribā / Endō Shūsaku.","Endō, Shūsaku, 1923-1996 author. 遠藤周作, 1923-1996, author.",9784062632577,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198163,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Morse, Samuel C.",20220202,20220202,1,53.97,,"Shin'ya Shokudō / kantoku, Matsuoka Jōji ; purodyūsā, Moriya Yū, Tosaka Takuma ; kyakuhon, Mana",,,order group: GROUP2; library note: Rush ASLC 220/ Sp'22; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198183,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Guilford, Joshua M.",20220204,20220204,1,52.99,,"The magic box : the films of Shirley Clarke, 1929-1987 / producers, Dennis Doros and Amy Heller.",,9781933920672,order group: GROUP2; library note: Rush ENGL 280/ FAMS 210/ Sp'22 / digitize / screen ?; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,197741,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989135582,,,20211209,20211208,1,39.95,,"Successful ageing : ambition and ambivalence / Clemens Tesch-Römer, Hans-Werner Wahl ; with Suresh","Tesch-Römer, Clemens, author.",9780192897534,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197744,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989135585,,,20211209,20211208,1,99.00,,"Religion, virtues, and health : new directions in theory construction and model development / Neal M","Krause, Neal M. (Neal Miller), author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198011,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Ruskov, Teodosii",20220118,20220118,1,79.45,,La formation du Mahāvastu et la mise en place des conceptions relatives à la carrière du bodhisat,"Tournier, Vincent, author.",9782855391335,order group: GROUP1; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197970,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Bumiller, Kristin",20220114,20220114,2,52.00,,Surviving solitary : living and working in restricted housing units / Danielle S. Rudes with Shannon,"Rudes, Danielle S. (Danielle Sheldon), 1971- author.",,order group: GROUP2; library note: Rush POSC 374/ Ljst 374/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198082,ACYR,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Phillips, Jeremiah",20220126,20220126,1,30.00,,Dilla time : the life and afterlife of the hip-hop producer who reinvented rhythm / Dan Charnas ; wi,"Charnas, Dan, author.",9780374139940,order group: GROUP1; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197771,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989135612,,,20211209,20211208,1,39.95,,Encountering the sovereign other : Indigenous science fiction / Miriam C. Brown Spiers.,"Brown Spiers, Miriam C., author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197780,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989135621,,,20211209,20211208,1,120.00,,"The last abolition : the Brazilian antislavery movement, 1868-1888 / Angela Alonso, University of S","Alonso, Angela, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,197869,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Rangan, Pooja G.",20220104,20220104,1,7.49,,King Kong / Universal Pictures presents a WingNut Films production ; directed by Peter Jackson ; scr,,,order group: GROUP2; library note: Rush ENGL 284/ FAMS 216/ Sp'22 digitize / screen 3/7; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198115,ACYR,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Pukinskis, Katherine A.",20220131,20220131,1,24.95,,Jagged little pill : our new musical : vocal selections / lyrics by Alanis Morissette ; music by Ala,"Morissette, Alanis, composer, lyricist.",9781540085825,order group: GROUP2; library note: Rush MUSI 215/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198100,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Peralta, Christine N.",20220128,20220128,1,24.99,,"Captain America. Truth / writer, Robert Morales ; artist, Kyle Baker ; letterers, JG, RS & Comicraft","Morales, Robert, author.",9781302934279,order group: GROUP2; library note: Rush HIST/ SWAG 252/ F'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198031,ACYF,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Peterson, Dale E.",20220121,20220121,1,40.00,,"The Wayland Rudd collection : exploring racial imaginaries in Soviet visual culture / concept, Yevge",,9781946433275,order group: GROUP5; library note: Hold; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198118,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Kapur, Kirun",20220131,20220131,1,11.49,,War music : an account of books 1-4 and 16-19 of Homer's Iliad / Christopher Logue.,"Logue, Christopher, 1926-2011.",9780374524944,order group: GROUP2; library note: Rush ENGL 324/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198090,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,C,,,"Kapur, Kirun",20220127,20220127,1,20.14,,War music : an account of books 1-4 and 16-19 of Homer's Iliad / Christopher Logue.,"Logue, Christopher, 1926-2011.",9780374524944,order group: GROUP2; library note: Rush  ENGL 324/ Sp'22  Vendor cancelled / refunded; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198151,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Bosman, Anston L.",20220201,20220201,1,22.54,,Unattached : essays on singlehood / Angelica Malin.,,9781529110395 ((hbk.,order group: GROUP5; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198159,ACOUP,ongoing,Pending,true,AC,20220101,20991231,0,Purchase,P,,,,20220202,20220202,1,1629.00,,"Oxford research encyclopedias. International studies / Renée Marlin-Bennett, editor in chief.",,,fund name: S-ELEC-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
AC,198156,ACE,ongoing,Pending,true,AC,20220101,20991231,0,Purchase,P,RB805010001766531800,,,20220202,20220202,1,465.00,,Resonance : the journal of sound and culture.,,2688-867X,fund name: S-ELEC-2022; vendor note: New Subscription starting 1/2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
AC,198171,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Castle, Brandon",20220203,20220203,1,69.89,,Seaweed's revelation : a Wampanoag clan mother in contemporary America / Amelia G. Bingham.,"Bingham, Amelia G., 1923- author.",9780985664633,order group: GROUP5; library note: to RH for ASC; fund name: E-ASC-COWLES-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198179,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Gomes, Mekhola S.",20220203,20220203,1,15.09,,Padmaavat / Viacom18 Motion Pictures & Bhansali Productions present ; a Sanjay Leela Bhansali film ;,,,order group: GROUP2; library note: Rush  HIST/ ASLC 376/ Sp'22; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198172,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Huang, Silvia",20220203,20220203,1,19.95,,A sneetch is a sneetch and other philosophical discoveries : finding wisdom in children's literature,"Wartenberg, Thomas E.",9780470656839 ((pbk.,order group: GROUP1; library note: Rush; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198096,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,,20220127,20220127,1,16.95,,Rosa's Einstein : poems / Jennifer Givhan.,"Givhan, Jennifer, author.",9780816538034,order group: GROUP2; library note: Rush  ENGL 221/ Sp'22  Amy Dryansky; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198276,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Morse, Samuel C.",20220207,20220207,1,90.31,,Adrift in Tokyo = Dérive à Tokyo / by Satoshi Miki.,,,order group: GROUP2; library note: Rush ASLC 220/ Sp'22  give to Carley first; fund name: F-NONPRINT-2022,Synchronized order and receipt quantity,True,False,physical,DVD/Blu-ray,,,pending,pending
AC,198176,ACMCARD,one-time,Pending,true,AC,0,0,0,Purchase,P,,,"Gomes, Mekhola S.",20220203,20220203,1,14.47,,Against the madness of Manu : B.R. Ambedkar's writings on Brahmanical patriarchy / selected and intr,"Ambedkar, B. R. (Bhimrao Ramji), 1891-1956, author.",9788189059538,order group: GROUP2; library note: Rush HIST/ ASLC 376/ Sp'22; fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198226,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646372,,,20220204,20220203,1,75.00,,Native American rhetoric / edited by Lawrence W. Gross.,,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198227,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646373,,,20220204,20220203,1,38.00,,"Jumping the color line : vernacular jazz dance in American film, 1929-1945 / Susie Trenka.","Trenka, Susie, author.",9780861967438,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198228,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646374,,,20220204,20220203,1,99.99,,The destruction of cities in the ancient Greek world : integrating the archaeological and literary e,"Destruction, Survival, and Economic Recovery in the Greek World (Conference) (2019 : American School",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198229,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646375,,,20220204,20220203,1,28.95,,"Cocaine : from coca fields to the streets / Enrique Desmond Arias and Thomas Grisaffi, editors.",,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198230,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646376,,,20220204,20220203,1,24.95,,On living with television / Amy Holdsworth.,"Holdsworth, Amy, 1979-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198231,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646377,,,20220204,20220203,1,26.95,,Multisituated : ethnography as diasporic praxis / Kaushik Sunder Rajan.,"Sunder Rajan, Kaushik, 1974-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198232,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646378,,,20220204,20220203,1,35.00,,Powers of pilgrimage : religion in a world of movement / Simon Coleman.,"Coleman, Simon, 1963-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198233,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646379,,,20220204,20220203,1,60.00,,"A hemisphere of women : the founding and development of the Inter-American Commission, 1915-1939 / E","Wamsley, E. Sue, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198234,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646380,,,20220204,20220203,1,60.00,,"Amazonian cosmopolitans : navigating a shamanic cosmos, shifting indigenous policies, and other mode","Oakdale, Suzanne, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198235,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646381,,,20220204,20220203,1,65.00,,"Trafficking with demons : magic, ritual, and gender from late antiquity to 1000 / Martha Rampton.","Rampton, Martha, author.",9781501702686,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198236,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646382,,,20220204,20220203,1,20.00,,"A monetary and fiscal history of Latin America, 1960-2017 / Timothy J. Kehoe and Juan Pablo Nicolini",,,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198237,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646383,,,20220204,20220203,1,25.00,,Black pulp : genre fiction in the shadow of Jim Crow / Brooks E. Hefner.,"Hefner, Brooks E., author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198238,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646384,,,20220204,20220203,1,18.00,,Nothing falls from nowhere : stories / by Gary Fincke.,"Fincke, Gary, author.",9781622884056,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198239,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646385,,,20220204,20220203,1,55.00,,What will be already exists : temporalities of Cold War archives in East-Central Europe and beyond /,,9783837658231,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198240,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646386,,,20220204,20220203,1,69.50,,Architecture from the Indonesian past : life and work of Fermont-Cuypers in the Indonesian archipela,"Norbruis, Obbe, author.",9789460220159,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198241,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646387,,,20220204,20220203,1,27.95,,A strategic nature : public relations and the politics of American environmentalism / Melissa Aroncz,"Aronczyk, Melissa, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198242,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646388,,,20220204,20220203,1,39.95,,"Taiwan cinema as soft power : authorship, transnationality, historiography / Song Hwee Lim.","Lim, Song Hwee, 1965-, author.",,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
AC,198243,ACYAUTO,one-time,Pending,true,AC,0,0,0,Purchase,,99989646389,,,20220204,20220203,1,30.00,,"WHEN GOOD GOVERNMENT MEANT BIG GOVERNMENT : the quest to expand federal power, 1913-1933.","TARBERT, JESSE.",9780231189736,fund name: F-GEN-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
