PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,notes,checkinItems,manualPo,isSubscription,orderFormat,materialType,closeReason,closeReasonNote,paymentStatus,receiptStatus
HC,16688,HCONCE,ongoing,Closed,False,HC,20150506,20160505,0,Purchase,P,,,,20150506,20150508,1,918.75,,OpinionArchives [electronic resource].,,,"order group: CP; library note: Cancelled per librarians 5.15.19; 1 seat, 10 titles: Harper's, The Progressive, Dissent, NACLA, The Nation, The New Republic, The New Yorker, American Spectator, Commonweal, Commentary; fund name: PERCPROPE-2019; vendor note: OPINIONARCHIVES",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190515,fully paid,fully received
HC,19194,HCNRLS,ongoing,Pending,true,HC,20210101,20211231,0,Purchase,P,,,,20170607,20170607,1,2787.40,,THE CHRONICLE OF HIGHER EDUCATION.,,,order group: CP; library note: 2020-10-06 Renewed for FY2021 (Jan-Dec) sub with NERL. $2584 total.; e_note: Includes $250 NERL affiliate fee. (sub $2284); fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,17602,HCPRQS,ongoing,Pending,true,HC,20160101,20161231,0,Purchase,P,,,,20160119,20160119,1,5099.03,,SOCIAL SCIENCE PREMIUM COLLECTION.,PROQUEST,,"order group: CP; library note: Reordered direct through ProQuest; e_note: Renewal price provided 2021-08-02 libtech email 5,099.03 USD; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,14980,HCNLAS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20130719,20130719,1,310.00,,"JOURNAL OF AGRICULTURE, FOOD SYSTEMS, AND COMMUNITY DEVELOPMENT.",,,order group: TANS; library note: Cancelled 6.7.19 per librarians; 20% NERL Discount (with two-year rate lock); fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,15003,HCEBDS,ongoing,Closed,False,HC,20130701,20140630,0,Purchase,P,,,,20130725,20130725,1,1082.00,,INSPEC [electronic resource].,,,order group: TANS; library note: Cancelled 6.6.19 per librarians; 5C order; Price increased dramatically in FY18 due to UMass dropping out.; fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190606,fully paid,fully received
HC,15004,HCEBDS,ongoing,Pending,true,HC,20130701,20140630,0,Purchase,P,,,,20130725,20130725,1,293.00,,Index Islamicus [electronic resource].,,,order group: AK; library note: Changed to END-GLOS in FY20 per librarians.; fund name: END-GLOS-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21434,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989794316,,,20220217,20220216,1,34.95,,RED LINES : POLITICAL CARTOONS AND THE STRUGGLE AGAINST CENSORSHIP.,"George, Cherian.",9780262543019,library note: For collection.; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21435,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989794317,,,20220217,20220216,1,32.00,,CUBA : AN AMERICAN HISTORY.,"Ferrer, Ada.",9781501154553,library note: For collection.; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,15361,HCASPS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20131126,20131126,1,0.00,,Music online. Jazz music library [electronic resource].,,,order group: RB; library note: Part of Music Online package - Alexanderstreet Bundled Databases,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,15001,HCEBDS,ongoing,Pending,true,HC,20130701,20990630,0,Purchase,P,064‑208‑290,,,20130725,20130725,1,1039.00,,Anthropology plus [electronic resource].,,,order group: AK; library note: Ordered as part of a 5C deal; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,15002,HCEBDS,ongoing,Pending,true,HC,20130701,20140630,0,Purchase,P,288‑338‑296,,,20130725,20130725,1,109.00,,Film & television literature index with full text [electronic resource].,,,order group: BV; library note: Ordered through 5C deal; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,15964,HCWALS,ongoing,Pending,true,HC,20140601,20141231,0,Purchase,P,,,,20140610,20140610,1,1470.84,,HAPI: HISPANIC AMERICAN PERIODICALS INDEX.,,,order group: AK; library note: Prorated price June 1 - December 31 2014 - will renew for Jan 1 2015 - Dec 31 2015; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,15590,HCWALS,ongoing,Pending,true,HC,20140305,20150304,0,Purchase,P,,,,20140305,20140305,1,945.47,,"UNDERGROUND AND INDEPENDENT COMICS, COMIX AND GRAPHIC NOVELS: VOLUME II.",,,order group: BV; library note: Invoiced for 4/1/14-6/30/14; then invoiced 7/1/14-6/30/15; e_note: FY22 945.47; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21437,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,C,99989794319,,,20220223,20220218,1,269.00,,"The Palgrave handbook of incarceration in popular culture / Marcus Harmes, Meredith Harmes, Barbara",,9783030360597,order group: NH; library note: Non-Linear license (325 per year); e_note: Non-Linear license (325 per year); fund name: ACQCPROPE-2022,Synchronized order and receipt quantity,True,False,electronic,E-Book,,,pending,pending
HC,15422,HCWOLS,ongoing,Pending,true,HC,20140128,20150127,0,Purchase,P,,,,20140128,20140128,1,50.40,,HA! : a journal of the Hannah Arendt Center for Politics and Humanities.,,,order group: RB; fund name: END-LITS-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,15762,HCEBDS,ongoing,Closed,False,HC,20140429,20150428,0,Purchase,P,,,,20140429,20140429,1,4242.00,,SUSTAINABILITY REFERENCE CENTER.,,,order group: TANS; library note: Cancelled per librarians 6.7.19; fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,15474,HCWOLS,ongoing,Pending,true,HC,20140218,20150217,0,Purchase,P,,,,20140218,20201012,1,101.58,,Jacobin.,,2158-2602,order group: AK; library note: 2021-07-23 Collection Dev Mtg - Renew; print and digital; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,15229,HCFIVS,ongoing,Pending,true,HC,20130901,20140831,0,Purchase,P,,,,20131002,20131002,1,226.60,,AMERICA'S NEWS - MASSACHUSETTS.,,,order group: CP; library note: Reduced pledge to $200 in May 2019; NewsBank subscription to Western Mass. newspapers; includes America's News Magazines; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18521,HCPRQS,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20170105,20170105,1,0.00,,Design and applied arts index [electronic resource].,,,"order group: XX; library note: #18511 cancelled 2019-06-10. Comes with Art, Design and Architecture Collection, order #18511",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200818,fully paid,fully received
HC,18490,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,Education Database [electronic resource].,,,"order group: XX; library note: Comes with ProQuest CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20856,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,Education Database [electronic resource].,,,order group: XX; library note: New order for vendor change to PRQS. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,20828,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,Linguistics and language behavior abstracts (LLBA) [electronic resource].,,,order group: XX; library note: Added order for bib record. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18492,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,Social Science Database.,,,"order group: XX; library note: Comes with ProQuest CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20859,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,Social Science Database.,,,order group: XX; library note: New order for vendor change to PRQS. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,20858,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,International bibliography of the social sciences [electronic resource] : IBSS.,,,order group: XX; library note: Added order to bib record. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,20847,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,Worldwide political science abstracts [electronic resource].,,,order group: XX; library note: Added order for bib record. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18491,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,Political science database [electronic resource].,,,"order group: XX; library note: Comes with ProQuest CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20852,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200831,20200831,1,0.00,,Political science database [electronic resource].,,,"order group: CP; library note: New order for vendor change; Comes with ProQuest Social Sciences Premium, order #17602",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18494,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,PILOTS [electronic resource] : published international literature on traumatic stress.,,,"order group: XX; library note: Comes with ProQuest CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20821,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,PILOTS [electronic resource] : published international literature on traumatic stress.,,,order group: XX; library note: New order for vendor change to PRQS. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,11868,HCARMS,ongoing,Pending,true,HC,20110701,20120630,0,Purchase,P,,,,20110707,20110707,1,655.60,,DRAM [electronic resource].,,,order group: SS; library note: 7.9.15: DRAM has extended our subscription to end of 2015 due to bad usage reports tool - discarded renewal invoice. (note - extended even further because of no usage reports)Discount  2021 25%; fund name: RECS-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18520,HCPRQS,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20170105,20170105,1,0.00,,Arts & humanities database [electronic resource].,,,"order group: XX; library note: #18511 cancelled 2019-06-10. Comes with Art, Design and Architecture Collection, order #18511",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200818,fully paid,fully received
HC,20846,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200825,20200908,1,0.00,,Sociology Database [electronic resource].,,,"order group: XX; library note: New order for vendor change; Comes with ProQuest Social Sciences Premium, order #17602",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18493,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,Sociology Database [electronic resource].,,,"order group: XX; library note: Comes with ProQuest CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,66137548,HCNELS,ongoing,Pending,true,HC,20070701,20990630,20991231,Purchase,P,,,,20001222,20080821,1,2977.78,,Oxford art online [electronic resource].,,1884446051,"order group: SS; library note: Comes with: The Concise Oxford Dictionary of Art Terms, The Oxford Companion to Western Art; ss  will renew via nels, 7/04; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,66250067,HCNELS,ongoing,Pending,true,HC,20070701,20990630,20991231,Purchase,P,,,,20050509,20080821,1,2977.78,,Oxford music online [electronic resource].,,,"order group: SS; library note: Comes with Oxford Dictionary of Music, The Oxford Companion to Music; fund name: RECS-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,18311,HCYBPA,ongoing,Pending,true,HC,20160101,20161231,0,Purchase,P,,,,20161005,20161005,1,15.83,,The O. Henry prize stories.,,,order group: RB; fund name: PERIA-2020,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,6602532X,HCBATS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20211008,0,1,20.55,,The PEN/O. Henry prize stories.,,,order group: SS; library note: ss; vendor switched to YBP for 2016,Independent order and receipt quantity,True,True,physical,Serial,Vendor Cancelled 20211008,Vendor Cancelled 20211008,fully paid,fully received
HC,17299,HCWOLS,ongoing,Closed,False,HC,20150101,20151231,0,Purchase,P,,,,20150827,20150827,1,0.00,,Dance education in practice.,,2373-4833,order group: RB; library note: Print + online - comes with Journal of Dance Education as a package,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20210727,fully paid,fully received
HC,18534,HCWOLS,ongoing,Pending,true,HC,20170101,20171231,0,Purchase,P,,,,20170113,20170113,1,78.12,,Ars Judaica : the Bar-Ilan journal of Jewish art.,,1565-6721,"order group: XX; library note: this is a series; when a volume is published, LM is billed (and they bill us); e_note: Price updated per Prenax site 2021-10-12 jlb; fund name: END-LITS-2022",Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,18139,HCJSTORA,ongoing,Pending,true,HC,20160701,20170630,0,Purchase,P,,,,20160712,20161024,1,17000.00,,JSTOR/DDA/BOOKS.,,,"order group: CP; library note: FY20 HC estimated share: 19,000;HC send 13,300 FY19 to use towards FY20.  JSTOR Ebooks DDA 5 Colleges Inc. shared resoure/DDA purchases/bibs are downleaded for all libraries to share; e_note: Remaining balance of $17000. $5000 carry over from fy21. jlb 20210706; fund name: ACQCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21421,HCAMZZ,one-time,Pending,true,HC,0,0,0,Purchase,P,,,,20220208,20220208,2,65.62,,THE MIRACULOUS TRUE HISTORY OF NOMI ALI.,,,order group: RB; library note: UZMA KHAN FACULTY BOOK -PUBLISH 4/12-FOR READING HOLD rb; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,16906,HCWOLS,ongoing,Pending,true,HC,20150522,20161231,0,Purchase,P,,,,20150522,20150522,1,124.74,,McSweeney's.,,,order group: RB; library note: 2021-07-23 Collection Dev Mtg - Renew; print only; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,16846,HCWOLS,ongoing,Pending,true,HC,20150521,20160520,0,Purchase,P,,,,20150521,20150521,1,32.34,,The writer's chronicle.,,1529-5443,order group: RB; library note: 2021-07-23 Collection Dev Mtg - Renew; sub. starts with oct./nov. issue; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,17893,HCWOLS,ongoing,Closed,False,HC,20160901,20170831,0,Purchase,P,,,,20160418,20160418,1,74.16,,Lapham's quarterly.,,1935-7494,order group: BV; library note: Cancelled 5.10.19 per librarians.; fund name: PERHACU-2019,Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190510,fully paid,fully received
HC,18924,HCGALS,ongoing,Pending,true,HC,20170331,20180330,0,Purchase,P,,,,20170425,20170425,1,101.35,,GALE PRIMARY SOURCES BUNDLE.,,,order group: BV; library note: Hosting fees for: 19th Century US Newspapers; Slavery and Anti-Slavery; The Times Digital Archives; e_note: Assuming 4% increase (based on year over year increase past 2 yrs) 2020-11-03 jlb; fund name: END-GLAZ-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,17948,HCWOLS,ongoing,Closed,False,HC,20160506,20170505,0,Purchase,P,,,,20160506,20160506,1,300.65,,SciArt magazine.,,,"order group: XX; library note: One time purchase in 2018 - may want to retain this order?: ""lifetime institutional subscription.  This would include Past, Present and Future issues with unlimited users."" Login info on intranet page; fund name: PROG-CBDS-2019",Independent order and receipt quantity,True,True,physical,Serial,Cancelled,Library Cancelled 20190604,fully paid,fully received
HC,18047,HCEBDS,ongoing,Closed,False,HC,20160524,20170523,0,Purchase,P,,,,20160524,20160524,1,827.00,,AGRICOLA [electronic resource].,,,order group: HMNS; library note: Cancelled 6.7.19 per librarians; May need to change term - might be 7/1/16 - 6/30/17; fund name: PERNSE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,19262,HCTFRS,ongoing,Pending,true,HC,20180101,20181231,0,Purchase,P,,,,20170717,20180725,1,80.00,,History of feminism.,,,"order group: BV; library note: Update 7.25.18: Fee should have been charged in '18 - will in '19; Update 7.2.18: Per Brittney Johns, no fee charged since we are currently subscribing to other T&F materials; Annual Access Fee; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,19092,HCOXFS,ongoing,Closed,False,HC,20170530,20180529,0,Purchase,P,,,,20170530,20170530,1,611.00,,JOURNAL OF SEMANTICS.,,,order group: HMCOG; library note: Cancelled 5.24.19 per librarians.; fund name: PERCOGE-2019,Independent order and receipt quantity,True,True,electronic,E-Journal,Cancelled,Library Cancelled 20190524,fully paid,fully received
HC,18815,HCEBDS,ongoing,Closed,False,HC,20170410,20180409,0,Purchase,P,,,,20170410,20170410,1,885.00,,Bibliography of Asian studies [electronic resource].,,,order group: AK; library note: Cancelled 6.7.19 per librarians; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190607,fully paid,fully received
HC,19127,HCNRLS,ongoing,Closed,False,HC,20170601,20180531,0,Purchase,P,,,,20170531,20170531,1,4484.09,,ACM digital library [electronic resource].,,,"order group: HMCOG; library note: Cancelled 6.10.19 per librarians; Prorated 14-month term in FY17 from 6/1/17 - 7/31/18 (normal cost would be $3,853); will not pay anything in FY18, but renewal for FY19 will come for 8/1/18.; fund name: PERCOGE-2019",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,17734,HCOTBS,ongoing,Pending,true,HC,20160224,20170223,0,Purchase,P,,,,20160224,20160224,1,500.00,,OntheBoards. TV [electronic resource].,,,order group: RB; fund name: FILS-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,20640,HCFIVS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20191208,20200608,1,4059.00,,Ebook Central.,,,order group: CP; library note: new order created;as of FY20 subscription now handled via Five Colleges vs through Proquest-; fund name: ACQCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,14014,HCPRQS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20121113,20121113,1,6111.00,,Ebook Central.,,,order group: CP; library note: as of 11/2019 now paid thru Five Colleges Inc. vs directly via Proquest.  cancelled order and created new for vendor change; e_note: 11/12-10/13 $6729 -- 11/13-10/14 $6931 -- 11/14-10/15 $7139 -- signed commitment to 3 year renewal in Aug.12; fund name: ACQCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Book,Cancelled,Library Cancelled 20191208,fully paid,fully received
HC,18487,HCWOLS,ongoing,Pending,true,HC,20161214,20171213,0,Purchase,P,,,,20161214,20161214,1,274.32,,Transgender Studies Quarterly.,,,order group: XX; library note: 2021-07-23 Collection Dev Mtg - Renew; online only; e_note: Online only; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,19193,HCWOLS,ongoing,Pending,true,HC,20170606,20180605,0,Purchase,P,,,,20170606,20170606,1,49.66,,Yes!.,,,order group: AK; library note: [X-JUN22] 2021-07-23 Collection Dev Mtg - Let Expire (open access); fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,19192,HCWOLS,ongoing,Pending,true,HC,20170606,20180605,0,Purchase,P,,,,20170606,20170606,1,70.45,,Bitch : feminist response to pop culture.,,,order group: AK; library note: 2021-07-23 Collection Dev Mtg - Renew; fund name: PERCPROP-2022,Independent order and receipt quantity,True,True,physical,Serial,,,,
HC,66269374,HCNRLS,ongoing,Closed,False,HC,20130101,20131231,0,Purchase,P,,,,20060224,20071004,1,0.00,,PAIS index [electronic resource].,,,"order group: CP; library note: comes with ProQuest CSA Social Science Package, order #14084; cp; fund name: PERCPROP-2020",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20854,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200831,20200831,1,0.00,,PAIS index [electronic resource].,,,"order group: CP; library note: New order for vendor change; Comes with ProQuest Social Sciences Premium, order #17602; fund name: PERCPROP-2020",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,17947,HCWOLS,ongoing,Pending,true,HC,20160506,20170505,0,Purchase,P,,,,20160506,20160506,1,199.81,,N+1.,,,order group: RB; library note: 2021-07-23 Collection Dev Mtg - Renew; e_note: Prenax estimate 186.53 at renewal request. Keeping local est in case of overage. (direct from pub is $150...); fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,18511,HCPRQS,ongoing,Closed,False,HC,20170101,20171231,0,Purchase,P,,,,20161219,20161219,1,5491.52,,"ART, DESIGN AND ARCHITECTURE COLLECTION.",,,"order group: XX; library note: Cancelled 6.10.19 per librarians; Dec. 2016: ProQuest Premium Arts dropped to subscribe to FIAF & Art, Design and Architecture Collection; fund name: PERSSE-2019",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,15965,HCPRQS,ongoing,Closed,False,HC,20140610,20150609,0,Purchase,P,,,,20140610,20140610,1,2190.32,,Gender watch [electronic resource].,,,order group: AK; library note: Cancelled 6.10.19 per librarians; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190610,fully paid,fully received
HC,18489,HCNRLS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20161215,20161215,1,0.00,,Criminal justice database [electronic resource].,,,"order group: XX; library note: Comes with CSA Social Science Package, order #14084",Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20200817,fully paid,fully received
HC,20855,HCPRQS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20200908,20200908,1,0.00,,Criminal justice database [electronic resource].,,,order group: XX; library note: New order for vendor change to PRQS. Comes with PQ Social Science Premium Collection #17602.,Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,19263,HCEBDS,ongoing,Closed,False,HC,20170701,20180630,0,Purchase,P,,,,20170717,20170717,1,3484.00,,ECONLIT.,,,order group: AK; library note: Cancelled 6.6.19 per librarians; 5C subscription; fund name: PERCSIE-2019,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190606,fully paid,fully received
HC,19911,HCYBPA,ongoing,Pending,true,HC,20180701,20190630,0,Purchase,P,,,,20180725,20180725,1,45.00,,"MLA Handbook / Association of America, Modern Language.",,,order group: AK; fund name: ACQCPROP-2022,Independent order and receipt quantity,True,False,physical,Book,,,,
HC,19480,HCWOLS,ongoing,Pending,true,HC,20180130,20190129,0,Purchase,P,,,,20180130,20180130,1,474.88,,SOULS.,,,order group: AK; library note: 2021-07-23 Collection Dev Mtg - Renew; online only; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
HC,16284,HCKANS,ongoing,Closed,False,HC,20141101,20151031,0,Purchase,P,,,,20141112,20141112,1,9845.00,,KANOPY MEDIATED REQUESTS.,,,"order group: BV; library note: PDA program, started 10/14. All PDA purchases will be deducted fr. deposit act.  Invoices entered in Aleph represent deposit account; invoices for PDA purchases are listed on an excel spread sheet.; fund name: FILS-2019",Independent order and receipt quantity,True,True,physical,DVD/Blu-ray,Cancelled,Library Cancelled 20190102,fully paid,fully received
HC,21438,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989924378,,,20220301,20220228,1,26.95,,DECOLONIZING METHODOLOGIES : RESEARCH AND INDIGENOUS PEOPLES.,"TUHIWAI-SMITH, LINDA, 1950-",9781786998132,library note: For collection.; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,21439,HCYBPA,one-time,Pending,true,HC,0,0,0,Purchase,,99989924379,,,20220301,20220228,1,19.95,,ELEMENTS OF INDIGENOUS STYLE : A GUIDE FOR WRITING BY AND ABOUT INDIGENOUS PEOPLES.,"YOUNGING, GREGORY",9781550597165,library note: For collection.; fund name: ACQCPROP-2022,Synchronized order and receipt quantity,True,False,physical,Book,,,pending,pending
HC,6680,HCASPS,ongoing,Pending,true,HC,20090701,20100630,20991231,Purchase,P,,,,20090501,20090501,1,5298.90,,Music & performing arts.,,,"order group: SS; e_note: Music Online Listening subscription (3,767.19); Music Reference Collection (1050.00); fund name: PERCPROPE-2022; vendor note: pq contract US10069838",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,6867,HCASPS,ongoing,Closed,False,HC,0,0,0,Purchase,P,,,,20090716,20090716,1,0.00,,Music & performing arts.,,,order group: SS; library note: comes with order #6680; fund name: PERCPROPE-2022,Independent order and receipt quantity,True,True,electronic,Database,Cancelled,Library Cancelled 20190410,fully paid,fully received
HC,20468,HCEBDS,ongoing,Pending,true,HC,20210701,20220630,0,Purchase,P,081‑460‑000,,,20190703,20190703,1,3195.00,,Art & architecture source.,,2472-8160,"order group: RB; library note: New in FY20 - replacing Proquest's ART, DESIGN AND ARCHITECTURE COLLECTION; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,21336,HCYBPA,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20211005,20211014,6,157.95,,SHORT TERM LOAN FEES.,PROQUEST EBOOK CENTRAL,,"order group: CP; library note: Delayed invoices from Gobi for PQ ebook loan fees. Setting corrected in March. No further invoices should arrive. jlb 2021-10-05; e_note: Invoices 789088, 809190; fund name: ACQCPROPE-2022",Independent order and receipt quantity,True,False,electronic,Database,,,,
HC,21189,HCONCE,ongoing,Pending,true,HC,20210630,20231231,20220601,Purchase,P,,,,20210607,20210611,1,3600.00,,DIVERSITY AND DISSENT FUND FOR DIGITIZATION MEMBERSHIP.,REVEAL DIGITAL/ITHAKA,,"order group: CP; library note: Reveal Digital Membership Fee - 10800, split over 3 yrs.; e_note: Commitment for 3 yrs - total $10,800. Paid 7200 FY21. Remaining 1/3 pay either fy22 or fy23; fund name: PERCPROPE-2022; vendor note: REVEAL DIGITAL/ITHAKA",Independent order and receipt quantity,True,True,electronic,Database,,,,
HC,20994,HCNELS,ongoing,Pending,true,HC,0,0,0,Purchase,P,,,,20201211,20201216,1,4731.55,,The New York times on the Web.,,1553-8095,"order group: CP; library note: 1 year sub with $1K discount on price. Priced by users, set at 828 by NYT. Via Lyrasis/CRL; e_note: 2021-10-01 Committed 4 yr renewal. Fy22,23 4731.55. Fy24,25 ~4830.00; fund name: PERCPROPE-2022",Independent order and receipt quantity,True,True,electronic,E-Journal,,,,
